time,latitude (degree_north),longitude (degree_east),sea_water_pressure (dbar),sea_water_absolute_salinity (g kg-1),sea_water_conservative_temperature (degree_C)
2018-01-07 00:00:00+00:00,-80.6582833,174.4613,,,-2.086101387711336
2018-01-07 00:30:00+00:00,-80.6582833,174.4613,,,-2.0861056854860287
2018-01-07 01:00:00+00:00,-80.6582833,174.4613,,,-2.086104609367815
2018-01-07 01:30:00+00:00,-80.6582833,174.4613,,,-2.0860973360193
2018-01-07 02:00:00+00:00,-80.6582833,174.4613,,,-2.086083055575953
2018-01-07 02:30:00+00:00,-80.6582833,174.4613,,,-2.086060975729513
2018-01-07 03:00:00+00:00,-80.6582833,174.4613,,,-2.0860303257817794
2018-01-07 03:30:00+00:00,-80.6582833,174.4613,,,-2.0859903606496566
2018-01-07 04:00:00+00:00,-80.6582833,174.4613,,,-2.0859403648023145
2018-01-07 04:30:00+00:00,-80.6582833,174.4613,,,-2.08587965611145
2018-01-07 05:00:00+00:00,-80.6582833,174.4613,,,-2.085807589595847
2018-01-07 05:30:00+00:00,-80.6582833,174.4613,,,-2.0857235610417404
2018-01-07 06:00:00+00:00,-80.6582833,174.4613,,,-2.085627010480857
2018-01-07 06:30:00+00:00,-80.6582833,174.4613,,,-2.085517425508495
2018-01-07 07:00:00+00:00,-80.6582833,174.4613,,,-2.0853943444245533
2018-01-07 07:30:00+00:00,-80.6582833,174.4613,,,-2.085257359181069
2018-01-07 08:00:00+00:00,-80.6582833,174.4613,,,-2.085106118120522
2018-01-07 08:30:00+00:00,-80.6582833,174.4613,,,-2.084940328489981
2018-01-07 09:00:00+00:00,-80.6582833,174.4613,,,-2.0847597587170017
2018-01-07 09:30:00+00:00,-80.6582833,174.4613,,,-2.084564240434167
2018-01-07 10:00:00+00:00,-80.6582833,174.4613,,,-2.084353670240146
2018-01-07 10:30:00+00:00,-80.6582833,174.4613,,,-2.084128011186257
2018-01-07 11:00:00+00:00,-80.6582833,174.4613,,,-2.083887293978665
2018-01-07 11:30:00+00:00,-80.6582833,174.4613,,,-2.0836316178875216
2018-01-07 12:00:00+00:00,-80.6582833,174.4613,,,-2.0833611513556365
2018-01-07 12:30:00+00:00,-80.6582833,174.4613,,,-2.0830761323005653
2018-01-07 13:00:00+00:00,-80.6582833,174.4613,,,-2.0827768681053263
2018-01-07 13:30:00+00:00,-80.6582833,174.4613,,,-2.0824637352943776
2018-01-07 14:00:00+00:00,-80.6582833,174.4613,,,-2.0821371788928253
2018-01-07 14:30:00+00:00,-80.6582833,174.4613,,,-2.081797711468298
2018-01-07 15:00:00+00:00,-80.6582833,174.4613,,,-2.0814459118563726
2018-01-07 15:30:00+00:00,-80.6582833,174.4613,,,-2.0810824235719165
2018-01-07 16:00:00+00:00,-80.6582833,174.4613,,,-2.080707952910154
2018-01-07 16:30:00+00:00,-80.6582833,174.4613,,,-2.080323266742729
2018-01-07 17:00:00+00:00,-80.6582833,174.4613,,,-2.079929190015473
2018-01-07 17:30:00+00:00,-80.6582833,174.4613,,,-2.07952660295606
2018-01-07 18:00:00+00:00,-80.6582833,174.4613,,,-2.079116438001084
2018-01-07 18:30:00+00:00,-80.6582833,174.4613,,,-2.078699676453569
2018-01-07 19:00:00+00:00,-80.6582833,174.4613,,,-2.078277344883175
2018-01-07 19:30:00+00:00,-80.6582833,174.4613,,,-2.0778505112827563
2018-01-07 20:00:00+00:00,-80.6582833,174.4613,,,-2.077420280996149
2018-01-07 20:30:00+00:00,-80.6582833,174.4613,,,-2.0769877924332496
2018-01-07 21:00:00+00:00,-80.6582833,174.4613,,,-2.0765542125895955
